model_id,proposed_domain_trait,proposed_domain_rank,local_domain_trait,local_domain_rank,accuracy_0_100,accuracy_rank
souvik0306/falcon_7b_3epoch_norobots,-1.649073577441338,3743,-1.3744109143019418,3774,26.010430247718386,3811
kevin009/flyingllama,-1.6504192276552003,3744,-1.1753359499403155,3647,27.183833116036503,3742
AI-Sweden-Models/gpt-sw3-6.7b,-1.6528718949568333,3745,-1.2515646369086766,3709,27.444589308996086,3729
w95/megachat,-1.6574234734139195,3746,-1.2382653172372782,3686,27.183833116036503,3743
BFauber/lora_opt13b_10e5,-1.6581290400917237,3747,-1.247264517112623,3691,27.053455019556715,3747
bharadwajswarna/gemma-2b-sft-telugu,-1.6591489885704704,3748,-1.4894591829512114,3824,26.27118644067797,3792
BFauber/lora_opt1.3b_10e5,-1.659155307911105,3749,-1.247264517112623,3690,27.053455019556715,3746
BFauber/opt125m_10e5_lr2e-3,-1.659155307911105,3750,-1.247264517112623,3692,27.053455019556715,3748
BFauber/opt125m_10e5_lr2e-4,-1.659155307911105,3751,-1.247264517112623,3693,27.053455019556715,3749
SilverCoder66/Mistral-7B-Instruct-adapt-vbh,-1.659155307911105,3752,-1.247264517112623,3695,27.053455019556715,3752
azarafrooz/mistral-7b-v2-selfplay-v0,-1.659155307911105,3753,-1.247264517112623,3696,27.053455019556715,3754
azarafrooz/mistral2-sp-lima-test,-1.659155307911105,3754,-1.247264517112623,3697,27.053455019556715,3755
fionazhang/mistral-environment-adapter,-1.659155307911105,3755,-1.247264517112623,3698,27.053455019556715,3756
Aryanne/sheared-silicon10p,-1.6617662817924606,3756,-1.2540130776230636,3710,26.857887874837026,3760
AI-Sweden-Models/gpt-sw3-6.7b-v2,-1.6651377620191288,3757,-1.4389553158045083,3804,27.509778357235987,3726
Josephgflowers/GPT2-774M-CINDER-SHOW-MULTI-CHAT,-1.6653717719915897,3758,-1.246222351442135,3688,27.379400260756192,3732
ahxt/LiteLlama-460M-1T,-1.6689624679075123,3759,-1.1880903142279744,3653,26.857887874837026,3763
Technoculture/Medtulu-4x7B,-1.6741575185702509,3760,-1.1955622955935006,3656,26.010430247718386,3809
LordNoah/latent_gpt2_medium_alpaca_e3,-1.6754620663281126,3761,-1.2702656826699532,3724,26.07561929595828,3801
Aryanne/ereb-test,-1.675630255191197,3762,-1.3316402074875826,3754,27.77053455019557,3718
jisukim8873/falcon-7B-case-c,-1.6773887530213438,3763,-1.3924016395729248,3781,27.379400260756192,3735
cognitivecomputations/TinyDolphin-2.8-1.1b,-1.6781252520265602,3764,-1.2507422104921295,3707,27.379400260756192,3733
juhwanlee/gemma-7B-alpaca-case-3-3,-1.6807328332963527,3765,-1.247264517112623,3699,27.053455019556715,3757
jisukim8873/falcon-7B-case-8,-1.680816508078388,3766,-1.4598853191812196,3813,27.379400260756192,3734
Changgil/K2S3-SOLAR-11b-v1.0,-1.68111452504295,3767,-1.4035149527608626,3788,29.00912646675359,3687
saurav1199/adisesha-phi1.5-7-3-10000,-1.6811267596027724,3768,-1.5876776456201909,3866,29.335071707953063,3679
BFauber/lora_opt6.7b_10e5,-1.683188973772172,3769,-1.2592084451596102,3718,26.857887874837026,3761
Tensoic/Gemma-2B-Samvaad,-1.6845205004898034,3770,-1.5738041670423395,3859,27.444589308996086,3730
Sharathhebbar24/Instruct_GPT,-1.6860607199287911,3771,-1.3527685350975698,3761,24.315514993481095,4112
Sharathhebbar24/SSH_300M,-1.6879722148762335,3772,-1.3560888102651467,3762,25.16297262059974,3869
frankenmerger/cosmo-3b-test,-1.6901914650873953,3773,-1.3755677626405518,3775,26.66232073011734,3770
Sharathhebbar24/SSH_355M,-1.6904006955038964,3774,-1.4007216605307968,3786,26.401564537157757,3782
Felladrin/TinyMistral-248M-SFT-v4,-1.6907999765956074,3775,-1.29762039756836,3737,24.83702737940026,3904
Lvxy1117/amber_fine_tune_001,-1.6914416402959684,3776,-1.4790148277939108,3821,28.748370273794006,3695
OEvortex/vortex-3b,-1.6923228385410751,3777,-1.3232132496148372,3749,26.401564537157757,3781
allenai/OLMo-7B-hf,-1.6943981123017748,3778,-1.312807057907936,3746,24.83702737940026,3910
BFauber/bloom-1b1_10e6,-1.6955491746225702,3779,-1.299005414965102,3739,26.727509778357234,3769
yyh0901/lloma_step400,-1.6957323256504606,3780,-1.517005420768113,3833,26.597131681877446,3775
Severian/Nexus-IKM-Mistral-7B-v5-instruction,-1.6962324988267463,3781,-1.2372141327293529,3684,24.11994784876141,4140
raincandy-u/Quark-464M-v0.2,-1.6968630671719327,3782,-1.5509746223774046,3841,29.20469361147327,3682
h2oai/h2o-danube-1.8b-base,-1.7007129382057111,3783,-1.2644381778589744,3721,23.663624511082137,4226
aloobun/Cypher-Mixtral-2x1.8B-v0.1,-1.7027630212141815,3784,-1.5637785016694672,3849,26.531942633637552,3778
julleong/illuni-llama-2-ko-7b-test,-1.7036428658836285,3785,-1.4056951664946076,3789,26.66232073011734,3771
beberik/TinyExperts-v0-4x1B,-1.7076824786783698,3786,-1.3068947095800272,3744,25.814863102998697,3826
KnutJaegersberg/Walter-Llama-1B,-1.7092619925777557,3787,-1.3646728342283163,3768,25.88005215123859,3817
namirocks/mistral-class-tutor-7b-ep3,-1.710197511732294,3788,-1.7144674552891983,3916,25.228161668839633,3868
aloobun/Cypher-Laser-Mixtral-2x1.8B-v0.1,-1.7102575406130185,3789,-1.56567991947618,3852,27.053455019556715,3753
AI-Sweden-Models/gpt-sw3-1.3b,-1.7114133874041269,3790,-1.222403369846022,3672,24.967405475880053,3883
hyunjae/polyglot-ko-3.8b-total,-1.7122643650640454,3791,-1.4311773547032325,3800,26.010430247718386,3810
frankenmerger/cosmo-3b-test-v0.2,-1.712708331353279,3792,-1.4182851803961245,3794,25.358539765319428,3854
Aryanne/sheared-plus-westlake-normal,-1.7151302442257748,3793,-1.3590417339038274,3763,27.379400260756192,3731
princeton-nlp/Sheared-LLaMA-1.3B-ShareGPT,-1.7165950321008474,3794,-1.325364709913453,3750,26.401564537157757,3785
nnheui/pythia-1.4b-sft-full,-1.7166260919947691,3795,-1.284755577804192,3726,27.11864406779661,3745
fradinho/llama-mistral,-1.7169155551175466,3796,-1.2577236348340146,3714,26.79269882659713,3768
jisukim8873/falcon-7B-case-0,-1.7179923472968843,3797,-1.448437165117416,3809,27.640156453715775,3723
jisukim8873/falcon-7B-case-3,-1.7190869813566838,3798,-1.63341599962222,3885,26.597131681877446,3773
Sharathhebbar24/Instruct_GPT_v1,-1.7192162409140226,3799,-1.3970344426908332,3784,25.61929595827901,3836
aloobun/Cypher-Mini-1.8B,-1.722224390571373,3800,-1.573149319112087,3858,27.314211212516298,3737
cognitivecomputations/TinyDolphin-2.8.1-1.1b,-1.7248886722794663,3801,-1.306771614388138,3743,27.183833116036503,3741
AI-Sweden-Models/gpt-sw3-126m-instruct,-1.7255911380428826,3802,-1.1589262099129607,3638,24.771838331160364,3916
LordNoah/latent_gpt2_medium_alpaca_e4,-1.7260848679935372,3803,-1.329604622592904,3753,25.749674054758803,3827
VAIBHAV22334455/JARVIS,-1.726593822973028,3804,-1.372531946538958,3772,25.88005215123859,3819
AI-Sweden-Models/gpt-sw3-1.3b-instruct,-1.7269638655609567,3805,-1.2918118104579446,3731,26.07561929595828,3800
amu/orpo-phi2,-1.73142486690011,3806,-1.4069961480197943,3790,25.293350717079534,3862
AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct,-1.731585718862749,3807,-1.6105219527476542,3875,27.314211212516298,3736
mwitiderrick/shearedplats-2.7b-v2-instruct-v0.1,-1.7333007275080403,3808,-1.4167849810547288,3792,28.096479791395048,3713
MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,-1.7350194357479427,3809,-1.2946091322675362,3733,24.51108213820078,4067
cognitivecomputations/TinyDolphin-2.8.2-1.1b-laser,-1.737504804847921,3810,-1.3419865516204406,3758,26.07561929595828,3802
222gate/TinyMistral-248Mx4-MOE,-1.741951266929716,3811,-1.3483369957590905,3760,25.88005215123859,3815
Josephgflowers/160M-TinyLLama-Mini-Cinder,-1.7440608202186754,3812,-1.2973156672130917,3736,26.857887874837026,3762
KnutJaegersberg/falcon-1b-t-sft,-1.745156956457844,3813,-1.3626867693207605,3765,26.79269882659713,3766
daekeun-ml/phi-2-ko-v0.1,-1.7454892167425524,3814,-1.4176784739290105,3793,24.70664928292047,3935
euclaise/crow-1b,-1.7494313474032388,3815,-1.259055308616466,3717,24.902216427640155,3896
microsoft/rho-math-1b-v0.1,-1.7502603280275135,3816,-1.3674970717303092,3770,25.554106910039113,3843
lqtrung1998/Codellama-7b-hf-ReFT-Rerank-GSM8k,-1.7516737152876194,3817,-1.3398028789189314,3756,26.07561929595828,3808
Trelis/TinyLlama-chat-SFT,-1.754622954052915,3818,-1.3062953457153712,3742,26.27118644067797,3791
sail/Sailor-1.8B,-1.757342671134243,3819,-1.5671407817786769,3853,25.945241199478485,3813
jisukim8873/falcon-7B-case-6,-1.757489597125005,3820,-1.5290106837184554,3838,26.27118644067797,3793
BFauber/opt1.3b_10e6,-1.7592311796836253,3821,-1.3941276811407914,3782,25.228161668839633,3864
BFauber/lora_opt125m_10e5,-1.7612978360719669,3822,-1.3894151137533897,3779,26.140808344198174,3796
maywell/TinyLlama-MoE-Chat,-1.7631521843588525,3823,-1.5574368057684398,3843,28.357235984354627,3707
postbot/pythia-160m-hq-emails,-1.7683975496122095,3824,-1.397034711943009,3785,23.33767926988266,4249
42dot/42dot_LLM-PLM-1.3B,-1.7700843761873333,3825,-1.3885760600636774,3777,23.92438070404172,4172
Deathsquad10/TinyLlama-1.1B-Remix-V.2,-1.772101200547428,3826,-1.4011369373047962,3787,25.814863102998697,3821
bigcode/starcoderbase-7b,-1.7732936219726676,3827,-1.5076900674222704,3830,27.966101694915253,3714
vihangd/neuralfalcon-1b-v1,-1.773387264543535,3828,-1.4588647949576914,3812,23.46805736636245,4242
johnsnowlabs/PhigRange-2.7B-slerp,-1.774725199853694,3829,-1.2691640663614927,3723,26.205997392438068,3795
vitruv/vitruv_2,-1.7748823297561105,3830,-1.8103257960854224,3947,24.967405475880053,3891
ToastyPigeon/smolphin-test-stack-sorted,-1.777019405046195,3831,-1.407530110293087,3791,24.315514993481095,4113
Lvxy1117/amber_fine_tune_sgall,-1.7797341423476023,3832,-1.681259804588866,3906,26.531942633637552,3777
jisukim8873/falcon-7B-case-1,-1.7802898391349429,3833,-1.5706478488258513,3855,26.07561929595828,3804
