model_id,proposed_domain_trait,proposed_domain_rank,local_domain_trait,local_domain_rank,accuracy_0_100,accuracy_rank
M4-ai/tau-0.5B-instruct-DPOP,-1.6426910534489274,3715,-1.3256380796123888,3851,27.30496453900709,3758
saurav1199/adisesha-phi1.5-7-3-25000,-1.646195646111846,3716,-1.349898933601331,3873,26.595744680851062,3842
Tensoic/Gemma-2B-Samvaad,-1.64797318561841,3717,-1.281176044194597,3796,27.659574468085108,3748
aloobun/Cypher-Laser-Mixtral-2x1.8B-v0.1,-1.6498077396294095,3718,-1.236086938765952,3768,26.95035460992908,3801
Minami-su/Qwen1.5-0.5B-Chat_llamafy,-1.6612392228861768,3719,-1.366266078661382,3892,26.24113475177305,3861
aloobun/Cypher-Mini-1.8B,-1.6644262636671328,3720,-1.255309579964392,3781,26.95035460992908,3802
juhwanlee/gemma-7B-alpaca-case-2-3,-1.6648405241989592,3721,-1.2341373596913974,3764,28.01418439716312,3735
saurav1199/adisesha-phi1.5-7-3-10000,-1.6657671901555484,3722,-1.3141702730349571,3830,30.141843971631204,3642
GeneZC/MiniMA-3B,-1.6677708604483326,3723,-1.1456382027239709,3648,28.723404255319153,3703
v1olet/v1olet_mistral_7B,-1.6718010940546209,3724,-1.05258402441322,3566,30.851063829787233,3618
AI-Sweden-Models/gpt-sw3-6.7b-v2,-1.672577084150899,3725,-1.228142020534292,3759,29.078014184397162,3682
vihangd/dopeyshearedplats-2.7b-v1,-1.6738318646570318,3726,-1.1829387554809074,3701,29.78723404255319,3654
Danielbrdz/Barcenas-3b,-1.6794408833311714,3727,-1.2259996974367864,3758,27.30496453900709,3756
jisukim8873/falcon-7B-case-3,-1.6844948771676729,3728,-1.3042296997489806,3816,25.53191489361702,3942
NucleusAI/nucleus-22B-token-500B,-1.686281657099079,3729,-1.2827531762727509,3797,28.368794326241137,3716
vitruv/vitruv_2,-1.6873142553795994,3730,-1.4020936480541248,4019,29.078014184397162,3696
bharadwajswarna/gemma-2b-sft-telugu,-1.6898250156381318,3731,-1.4089025830711666,4030,29.432624113475175,3665
Lvxy1117/amber_fine_tune_sgall,-1.7078113592633817,3732,-1.3010295666268374,3810,28.368794326241137,3714
kz919/mistral-7b-dpo-open-orca-flan-50k-synthetic-5-models,-1.7082425173318423,3733,-1.4231141712055952,4056,25.177304964539005,3969
bigcode/starcoderbase-7b,-1.708600982754787,3734,-1.1534766784354271,3655,30.851063829787233,3614
Minami-su/roleplay_alpaca_llama_lora,-1.7133641656426923,3735,-1.4332013273968982,4077,24.113475177304963,4043
janhq/supermario-v1,-1.7133641656426923,3736,-1.4332013273968982,4080,24.113475177304963,4053
vicgalle/Miqu-6B-truthy,-1.7133641656426923,3737,-1.4332013273968982,4081,24.113475177304963,4060
ewqr2130/mistral-inst-v02-dpo,-1.7137562730772564,3738,-1.4332013273968982,4079,24.113475177304963,4049
Severian/Nexus-IKM-Mistral-7B,-1.7189574208133378,3739,-1.2809212105610503,3795,28.01418439716312,3730
alnrg2arg/blockchainlabs_tinyllama_fusion_LHK_yunkong_v2,-1.7240150491226094,3740,-1.162786132001695,3665,28.723404255319153,3706
Changgil/K2S3-SOLAR-11b-v1.0,-1.7259393974815247,3741,-1.222406039203931,3755,29.432624113475175,3659
souvik0306/falcon_7b_3epoch_norobots,-1.7267985618227193,3742,-1.2732784331649083,3790,25.177304964539005,3975
uukuguy/Orca-2-7b-f16,-1.7269128625458885,3743,-1.3076765587524706,3822,25.53191489361702,3951
LordNoah/latent_gpt2_medium_alpaca_e2,-1.7273353544464087,3744,-1.2126461095273005,3744,24.822695035460992,3987
42dot/42dot_LLM-PLM-1.3B,-1.7296658449733264,3745,-1.1568750782978887,3659,28.723404255319153,3697
Lvxy1117/amber_fine_tune_001,-1.7315020323428063,3746,-1.3290595844995097,3854,26.95035460992908,3794
chihoonlee10/T3Q-MSlerp-13B,-1.7318540352210114,3747,-1.4332013273968982,4078,24.113475177304963,4047
Sharathhebbar24/SSH_355M,-1.7322403573600276,3748,-1.3039432781100728,3813,26.24113475177305,3863
Mihaiii/dolphin-2.6-mistral-7b-dpo-5.93B,-1.7322916325702171,3749,-1.1830412382665625,3702,25.177304964539005,3962
LordNoah/spin_gpt2_medium_alpaca_e2,-1.7353090471844648,3750,-1.23707316987171,3769,25.53191489361702,3926
BFauber/opt1.3b_10e4,-1.739293394644427,3751,-1.418837269299784,4048,26.24113475177305,3849
raincandy-u/Quark-464M-v0.2,-1.7426299670247851,3752,-1.434022196341947,4085,27.30496453900709,3771
h2oai/h2o-danube-1.8b-base,-1.742994119261521,3753,-1.11041241176601,3621,28.01418439716312,3732
LordNoah/Alpaca_spin_tuned_gpt2_large,-1.7443943872119687,3754,-1.1842969818101148,3705,26.24113475177305,3860
Sharathhebbar24/Instruct_GPT_v1,-1.745895713924756,3755,-1.3699626001448777,3898,25.53191489361702,3931
Sharathhebbar24/SSH_300M,-1.7463417914686548,3756,-1.4208408769277068,4052,24.46808510638298,4019
Sharathhebbar24/Instruct_GPT,-1.746966505419816,3757,-1.4280278244634832,4067,24.822695035460992,3989
mediocredev/open-llama-3b-v2-chat,-1.7477300026560258,3758,-1.1922712497075407,3713,27.30496453900709,3767
BFauber/opt125m_10e4,-1.753922566780147,3759,-1.4541990940233758,4101,26.24113475177305,3850
